"","Chromosome","Start","Strand","mean.old","mean.young","mean.diff"
"539264","chr13",60743197,"+",0.06521739,0.625,-0.5597826
"539277","chr13",60771857,"+",0.8888889,0.3076923,0.5811966
"539315","chr13",61072536,"+",0.9642857,0.44375,0.5205357
"539317","chr13",61089881,"+",0.8297101,0.275641,0.5540691
"539354","chr13",61276691,"+",0.8428571,0.2884615,0.5543956
"539362","chr13",61330047,"+",1,0.4389881,0.5610119
"539370","chr13",61347492,"+",0.8571429,0.3,0.5571429
"539422","chr13",61611413,"+",0.8991597,0.3314286,0.5677311
"539428","chr13",61621301,"+",0.75,0.2142857,0.5357143
"539497","chr13",61922102,"+",0.2868421,0.9230769,-0.6362348
"539524","chr13",61995687,"+",0.9782609,0.4609091,0.5173518
"539577","chr13",62218944,"+",0.8577586,0.3055556,0.5522031
"539651","chr13",62536160,"+",1,0.4724265,0.5275735
"539695","chr13",62804084,"+",0.9444444,0.4409091,0.5035354
"539716","chr13",62855047,"+",0.2028571,0.7179487,-0.5150916
"539740","chr13",62888884,"+",0.34,0.8576998,-0.5176998
"539787","chr13",63046241,"+",0.2662037,0.8049242,-0.5387205
"539793","chr13",63072590,"+",0.4306723,0.9333333,-0.5026611
"539800","chr13",63088459,"+",0.9642857,0.4385027,0.525783
"539801","chr13",63088937,"+",0.389016,0.9375,-0.548484
"539827","chr13",63217541,"+",0.3296703,0.9318182,-0.6021479
"539829","chr13",63217622,"+",0.1315789,0.8571429,-0.7255639
"539836","chr13",63249599,"+",0.3233173,0.8666667,-0.5433494
"539911","chr13",63420267,"+",0.275,0.805,-0.53
"539946","chr13",63496727,"+",0.5996732,0.09375,0.5059232
"540125","chr13",64035197,"+",0.8916667,0.2333333,0.6583333
"540126","chr13",64035230,"+",0.6868132,0.125,0.5618132
"540156","chr13",64099276,"+",0.9375,0.4364035,0.5010965
"540170","chr13",64142240,"+",1,0.4611111,0.5388889
"540210","chr13",64268575,"+",0.3173077,0.9666667,-0.649359
"540241","chr13",64334154,"+",0.9270833,0.4,0.5270833
"540263","chr13",64397102,"+",0.7608696,0.1785714,0.5822981
"540279","chr13",64436661,"+",0.9295455,0.4117647,0.5177807
"540284","chr13",64449172,"+",0.9473684,0.2894737,0.6578947
"540290","chr13",64467653,"+",0.9615385,0.4404762,0.5210623
"540292","chr13",64468635,"+",0.4642857,1,-0.5357143
"540309","chr13",64526685,"+",0.4047619,0.9166667,-0.5119048
"540401","chr13",64922000,"+",0.3878205,0.9375,-0.5496795
"540408","chr13",64938402,"+",0.8251748,0.2641026,0.5610723
"540410","chr13",64959690,"+",0.46875,1,-0.53125
"540450","chr13",65242367,"+",0.7284689,0.15,0.5784689
"540519","chr13",65590434,"+",0.5714286,0.05263158,0.518797
"540532","chr13",65679310,"+",0.9615385,0.459596,0.5019425
"540541","chr13",65727095,"+",0.09090909,0.6363636,-0.5454545
"540548","chr13",65806358,"+",0.3526316,0.9927536,-0.640122
"540556","chr13",65897177,"+",0.96875,0.4680307,0.5007193
"540589","chr13",66165276,"+",0.875,0.3076923,0.5673077
"540605","chr13",66312181,"+",0.9166667,0.3055556,0.6111111
"540606","chr13",66322590,"+",0.95,0.4479167,0.5020833
"540666","chr13",66640212,"+",0.9545455,0.3461538,0.6083916
"540674","chr13",66666544,"+",0.90625,0.3933333,0.5129167
"540749","chr13",67118259,"+",0.6442688,0.1385281,0.5057406
"540766","chr13",67174270,"+",1,0.4347826,0.5652174
"541008","chr13",68040883,"+",0.075,0.6818182,-0.6068182
"541168","chr13",68403971,"+",0.4507576,0.9642857,-0.5135281
"541169","chr13",68406292,"+",0.3958333,0.9166667,-0.5208333
"541184","chr13",68451507,"+",0.9782609,0.4666667,0.5115942
"541291","chr13",68654547,"+",0.3478261,0.8529412,-0.5051151
"541312","chr13",68726528,"+",1,0.405303,0.594697
"541399","chr13",68974007,"+",0.2426471,0.8055556,-0.5629085
"541408","chr13",68993932,"+",0.952381,0.4331551,0.5192259
"541427","chr13",69036682,"+",0.875,0.3269231,0.5480769
"541448","chr13",69130295,"+",0.9705882,0.4685315,0.5020568
"541471","chr13",69205517,"+",0.9230769,0.3181818,0.6048951
"541507","chr13",69287286,"+",0.4090909,0.95,-0.5409091
"541576","chr13",69434555,"+",0.7745098,0.2540107,0.5204991
"541584","chr13",69456702,"+",0.772619,0.1944444,0.5781746
"541593","chr13",69481152,"+",0.6714514,0.1136364,0.557815
"541620","chr13",69506320,"+",0.08823529,0.75,-0.6617647
"541648","chr13",69552410,"+",0.4153846,0.92,-0.5046154
"541659","chr13",69564032,"+",0.1354167,0.6384615,-0.5030449
"541675","chr13",69593586,"+",0.3153846,0.9444444,-0.6290598
"541677","chr13",69594960,"+",0.0625,0.6186869,-0.5561869
"541678","chr13",69595314,"+",0.1657397,0.8059006,-0.6401609
"541679","chr13",69595345,"+",0.2125926,0.9335512,-0.7209586
"541680","chr13",69595358,"+",0.2933094,0.8759398,-0.5826304
"541681","chr13",69595376,"+",0.2458333,0.8466387,-0.6008053
"541683","chr13",69595469,"+",0,0.6671123,-0.6671123
"541684","chr13",69596010,"+",0.325,0.8636364,-0.5386364
"541685","chr13",69596135,"+",0.2916667,0.8823529,-0.5906863
"541694","chr13",69605514,"+",1,0.4479167,0.5520833
"541698","chr13",69608932,"+",1,0.4318182,0.5681818
"541701","chr13",69613325,"+",0.8095238,0.28125,0.5282738
"541755","chr13",69691136,"+",0.3,0.8166667,-0.5166667
"541766","chr13",69704074,"+",0.6720648,0.0625,0.6095648
"541805","chr13",69778504,"+",0.9011765,0.3823529,0.5188235
"541833","chr13",69814393,"+",0.7939394,0.2631579,0.5307815
"541852","chr13",69833862,"+",1,0.4375,0.5625
"541875","chr13",69899178,"+",0.4534632,0.9545455,-0.5010823
"541878","chr13",69905488,"+",0.2824675,0.9285714,-0.6461039
"541930","chr13",69991470,"+",0.1,0.6078431,-0.5078431
"541952","chr13",70029519,"+",1,0.4453782,0.5546218
"542115","chr13",70461123,"+",0.7307692,0.21875,0.5120192
"542177","chr13",70593516,"+",1,0.4642857,0.5357143
"542202","chr13",70653745,"+",0.5333333,0,0.5333333
"542315","chr13",70995430,"+",0.3571429,0.9375,-0.5803571
"542436","chr13",71219175,"+",0.8607955,0.2083333,0.6524621
"542445","chr13",71232994,"+",0.375,0.9045455,-0.5295455
"542448","chr13",71236515,"+",0.4083333,0.9722222,-0.5638889
"542468","chr13",71289568,"+",1,0.4088319,0.5911681
"542560","chr13",71604757,"+",0.9545455,0.3333333,0.6212121
"542645","chr13",71848542,"+",0.9722222,0.375,0.5972222
"542681","chr13",71952180,"+",0.9285714,0.3863636,0.5422078
"542706","chr13",72023043,"+",0.9736842,0.4047619,0.5689223
"542773","chr13",72242012,"+",0.890625,0.3,0.590625
"542810","chr13",72304657,"+",0.9772727,0.4656863,0.5115865
"542870","chr13",72481820,"+",0.9347826,0.3333333,0.6014493
"542877","chr13",72497714,"+",0.5446154,0.02272727,0.5218881
"542879","chr13",72497777,"+",0.7291667,0.21875,0.5104167
"542982","chr13",72713082,"+",1,0.492823,0.507177
"542998","chr13",72742372,"+",0.8571429,0.2173913,0.6397516
"543032","chr13",72816648,"+",0.7307692,0.1956522,0.5351171
"543048","chr13",72838458,"+",0.2608696,0.7666667,-0.5057971
"543080","chr13",72907791,"+",1,0.4836957,0.5163043
"543101","chr13",72948601,"+",0.4347826,0.9761905,-0.5414079
"543152","chr13",73085427,"+",0.8350877,0.326555,0.5085327
"543154","chr13",73089780,"+",0.9583333,0.372679,0.5856543
"543166","chr13",73110190,"+",0.983871,0.4747899,0.5090811
"543172","chr13",73117897,"+",1,0.4833333,0.5166667
"543182","chr13",73151912,"+",0.875,0.2666667,0.6083333
"543203","chr13",73177856,"+",0.3333333,0.9705882,-0.6372549
"543305","chr13",73395504,"+",0.9333333,0.3560606,0.5772727
"543318","chr13",73422198,"+",0.7934211,0.2857143,0.5077068
"543319","chr13",73422221,"+",0.6375,0.08333333,0.5541667
"543357","chr13",73499546,"+",0.9705882,0.4657738,0.5048144
"543377","chr13",73543914,"+",0.9375,0.39375,0.54375
"543387","chr13",73568959,"+",1,0.3969231,0.6030769
"543389","chr13",73572833,"+",0.9375,0.3428571,0.5946429
"543474","chr13",73804033,"+",0.6728571,0.125,0.5478571
"543475","chr13",73804040,"+",0.8386243,0.2019231,0.6367013
"543484","chr13",73827541,"+",0.9090909,0.3947368,0.5143541
"543549","chr13",74008623,"+",0.8846154,0.1923077,0.6923077
"543676","chr13",74522107,"+",0.8406863,0.25,0.5906863
"543747","chr13",75003195,"+",0.90625,0.2641026,0.6421474
"543784","chr13",75307734,"+",0.3985714,0.9041868,-0.5056154
"543785","chr13",75307743,"+",0.13375,0.8636364,-0.7298864
"543856","chr13",75707132,"+",0.7102273,0.1626794,0.5475478
"543897","chr13",75876855,"+",0.9642857,0.45,0.5142857
"543910","chr13",75930334,"+",1,0.4647436,0.5352564
"543922","chr13",75998068,"+",0.15,0.7276923,-0.5776923
"543923","chr13",75998109,"+",0.1538462,0.6931818,-0.5393357
"543938","chr13",76085015,"+",0.98,0.45,0.53
"543964","chr13",76199089,"+",0.3597179,0.9,-0.5402821
"543982","chr13",76336354,"+",0.4210526,0.9909091,-0.5698565
"544014","chr13",76552344,"+",0.3409091,0.8689076,-0.5279985
"544016","chr13",76561000,"+",1,0.4375,0.5625
"544335","chr13",78941231,"+",0.2605263,0.7916667,-0.5311404
"544365","chr13",79161815,"+",0.8333333,0.2,0.6333333
"544372","chr13",79255349,"+",0.4083333,0.9642857,-0.5559524
"544373","chr13",79277935,"+",1,0.4653846,0.5346154
"544482","chr13",79937153,"+",1,0.45,0.55
"544488","chr13",79992158,"+",0.3181818,0.8251689,-0.5069871
"544566","chr13",80476553,"+",0.8545455,0.3,0.5545455
"544574","chr13",80517142,"+",0.9136905,0.3529412,0.5607493
"544592","chr13",80625524,"+",0.8235294,0.3210227,0.5025067
"544714","chr13",81292319,"+",0.8736842,0.3333333,0.5403509
"544723","chr13",81347321,"+",0.8684864,0.2708333,0.597653
"544754","chr13",81435607,"+",0.4830827,1,-0.5169173
"544780","chr13",81513255,"+",0.325188,0.9722222,-0.6470343
"544811","chr13",81620474,"+",0.7608696,0.25,0.5108696
"544860","chr13",81785954,"+",0.9642857,0.4489583,0.5153274
"544884","chr13",81859670,"+",1,0.4642857,0.5357143
"544917","chr13",81987800,"+",0.9347826,0.3214286,0.613354
"544928","chr13",82039921,"+",0.265873,0.8333333,-0.5674603
"544939","chr13",82111437,"+",0.9656532,0.4545455,0.5111077
"544962","chr13",82225066,"+",0.2,0.8070175,-0.6070175
"544966","chr13",82265943,"+",0.2753623,0.7948718,-0.5195095
"544972","chr13",82304516,"+",0.9705882,0.4178322,0.5527561
"544982","chr13",82336046,"+",0.9,0.2857143,0.6142857
"545068","chr13",83131776,"+",0.1751918,0.7,-0.5248082
"545095","chr13",83341848,"+",0.08333333,0.7236842,-0.6403509
"545096","chr13",83341883,"+",0.1944444,0.75,-0.5555556
"545104","chr13",83376590,"+",0.1931818,0.875,-0.6818182
"545116","chr13",83482134,"+",0.28125,0.8848684,-0.6036184
"545128","chr13",83518673,"+",0,0.5088235,-0.5088235
"545133","chr13",83568837,"+",0.8166667,0.2570332,0.5596334
"545151","chr13",83622458,"+",0.2982456,0.9545455,-0.6562998
"545170","chr13",83724803,"+",0.7666667,0.2207602,0.5459064
"545204","chr13",83841862,"+",0.9375,0.3896104,0.5478896
"545208","chr13",83884910,"+",0.90625,0.3055556,0.6006944
"545243","chr13",84176944,"+",0.9117647,0.4,0.5117647
"545257","chr13",84230390,"+",0.03125,0.6277778,-0.5965278
"545305","chr13",84514074,"+",1,0.4583333,0.5416667
"545377","chr13",84970933,"+",0.8697917,0.3125,0.5572917
"545380","chr13",84977983,"+",0.6797386,0.1666667,0.5130719
"545393","chr13",85067461,"+",0.3598901,0.9166667,-0.5567766
"545424","chr13",85267161,"+",0.139881,0.6973684,-0.5574875
"545487","chr13",85724665,"+",0.2363834,0.75,-0.5136166
"545517","chr13",86035697,"+",1,0.3928571,0.6071429
"545561","chr13",86327211,"+",0.9444444,0.3904762,0.5539683
"545571","chr13",86427726,"+",0.9791667,0.4785714,0.5005952
"545582","chr13",86519240,"+",0.8478261,0.3333333,0.5144928
"545607","chr13",86671251,"+",0.4121212,0.9210526,-0.5089314
"545648","chr13",87128263,"+",0.8214286,0.21875,0.6026786
"545654","chr13",87205343,"+",0.8913043,0.3787879,0.5125165
"545684","chr13",87385623,"+",0.2692308,0.8469697,-0.5777389
"545707","chr13",87549786,"+",0.8138958,0.296875,0.5170208
"545788","chr13",88231983,"+",0.9722222,0.3888889,0.5833333
"545828","chr13",88622434,"+",0.8684211,0.1666667,0.7017544
"545934","chr13",89577098,"+",1,0.4,0.6
"545974","chr13",89750786,"+",0.7071759,0.16875,0.5384259
"545994","chr13",89976618,"+",0.09090909,0.6309524,-0.5400433
"546023","chr13",90158746,"+",1,0.4714286,0.5285714
"546129","chr13",90821206,"+",0.9545455,0.3621795,0.592366
"546146","chr13",90886162,"+",0.2333333,0.7378151,-0.5044818
"546172","chr13",90938145,"+",0.9861111,0.4772727,0.5088384
"546270","chr13",91378201,"+",0.9722222,0.3928571,0.5793651
"546280","chr13",91409014,"+",1,0.4604743,0.5395257
"546285","chr13",91433039,"+",0.1071429,0.65625,-0.5491071
"546331","chr13",91634312,"+",0.1195887,0.6198276,-0.5002388
"546365","chr13",91792664,"+",1,0.4333333,0.5666667
"546369","chr13",91808383,"+",0.6965241,0.1766234,0.5199007
"546482","chr13",92265171,"+",0.9880952,0.375,0.6130952
"546552","chr13",92464856,"+",0.2202381,0.8159091,-0.595671
"546619","chr13",92658713,"+",0.9047619,0.3541667,0.5505952
"546640","chr13",92722572,"+",0.8,0.2727273,0.5272727
"546697","chr13",92870354,"+",0.962963,0.4375,0.525463
"546742","chr13",92999124,"+",1,0.4890351,0.5109649
"546753","chr13",93036128,"+",0.4318182,0.9333333,-0.5015152
"546780","chr13",93093620,"+",0.74,0.192029,0.547971
"546836","chr13",93311864,"+",0.325,0.8695652,-0.5445652
"546844","chr13",93379011,"+",0.2155797,0.7163866,-0.5008068
"546969","chr13",93786315,"+",0.925,0.3333333,0.5916667
"546981","chr13",93822240,"+",0.4357143,0.9411765,-0.5054622
"547058","chr13",94021535,"+",0.04791667,0.6512539,-0.6033373
"547059","chr13",94021692,"+",0.02941176,0.5378788,-0.508467
"547060","chr13",94021707,"+",0.1625,0.7402597,-0.5777597
"547126","chr13",94133312,"+",0.08571429,0.625,-0.5392857
"547186","chr13",94281163,"+",0.02631579,0.5560606,-0.5297448
"547192","chr13",94298597,"+",0.1626984,0.7678571,-0.6051587
"547197","chr13",94301678,"+",0.9615385,0.4147727,0.5467657
"547257","chr13",94439440,"+",0.05555556,0.6025641,-0.5470085
"547324","chr13",94626679,"+",0.96,0.45,0.51
"547374","chr13",94707096,"+",0.6535326,0.05882353,0.5947091
"547376","chr13",94707126,"+",0.7294872,0.1333333,0.5961538
"547425","chr13",94838305,"+",0.672549,0.1136364,0.5589127
"547429","chr13",94843936,"+",1,0.4479167,0.5520833
"547432","chr13",94849570,"+",0.8814103,0.2698864,0.6115239
"547434","chr13",94849650,"+",0.7081448,0.1525735,0.5555713
"547462","chr13",94923738,"+",0.6282051,0.04545455,0.5827506
"547463","chr13",94924195,"+",0.3666667,0.8682796,-0.5016129
"547503","chr13",95017678,"+",0.4642857,0.9761905,-0.5119048
"547531","chr13",95085390,"+",0.3860294,0.9705882,-0.5845588
"547539","chr13",95091962,"+",0.6547619,0,0.6547619
"547554","chr13",95121093,"+",0.7824074,0.1875,0.5949074
"547769","chr13",95567360,"+",0.09090909,0.5921053,-0.5011962
"547781","chr13",95598428,"+",0.4473684,0.9615385,-0.51417
"547788","chr13",95616200,"+",0.21875,0.9314815,-0.7127315
"547807","chr13",95634346,"+",0.237782,0.7532895,-0.5155075
"547932","chr13",95899269,"+",0.2727273,0.8945233,-0.6217961
"547946","chr13",95948488,"+",0.6830357,0.175,0.5080357
"547976","chr13",95987268,"+",0.830303,0.3096591,0.5206439
"547986","chr13",96018809,"+",0.1086957,0.7102273,-0.6015316
"548044","chr13",96206455,"+",0.7309942,0.09444444,0.6365497
"548056","chr13",96270894,"+",0.8474026,0.2202381,0.6271645
"548077","chr13",96373446,"+",0.8397436,0.2974359,0.5423077
"548100","chr13",96435290,"+",0.0625,0.5952381,-0.5327381
"548111","chr13",96471350,"+",0.2657343,0.8055556,-0.5398213
"548211","chr13",96785329,"+",0.4772727,1,-0.5227273
"548267","chr13",96985034,"+",0.4333333,1,-0.5666667
"548400","chr13",97287427,"+",1,0.4615385,0.5384615
"548428","chr13",97334001,"+",0.9230769,0.3941176,0.5289593
"548445","chr13",97354467,"+",1,0.4166667,0.5833333
"548525","chr13",97510478,"+",0.3422619,0.8605769,-0.518315
"548540","chr13",97538009,"+",0.09375,0.6047619,-0.5110119
"548544","chr13",97547043,"+",0.9818182,0.4770833,0.5047348
"548560","chr13",97576580,"+",0.9705882,0.4190283,0.5515599
"548563","chr13",97580580,"+",0.16,0.7666667,-0.6066667
"548696","chr13",97905026,"+",0.06521739,0.7013889,-0.6361715
"548699","chr13",97911210,"+",1,0.3805668,0.6194332
"548716","chr13",97941396,"+",0.6,0,0.6
"548739","chr13",97977400,"+",0.1336898,0.7875,-0.6538102
"548741","chr13",97977450,"+",0.04166667,0.6928571,-0.6511905
"548753","chr13",97997538,"+",0.975,0.452381,0.522619
"548764","chr13",98015757,"+",0.3735294,0.9545455,-0.581016
"548783","chr13",98055430,"+",1,0.4617647,0.5382353
"548784","chr13",98057574,"+",0.6538462,0,0.6538462
"548819","chr13",98136775,"+",0.96875,0.3777778,0.5909722
"548852","chr13",98222966,"+",0.2885154,0.8333333,-0.5448179
"548888","chr13",98302028,"+",0.9782609,0.4375,0.5407609
"548959","chr13",98431573,"+",0.9722222,0.3947368,0.5774854
"549020","chr13",98550753,"+",1,0.4204545,0.5795455
"549030","chr13",98562923,"+",1,0.45,0.55
"549065","chr13",98608043,"+",0.6501832,0.1315789,0.5186042
"549121","chr13",98703603,"+",0.7196007,0.1363636,0.5832371
"549183","chr13",98969407,"+",0.975,0.4375,0.5375
"549200","chr13",99030666,"+",0.1481481,0.6545455,-0.5063973
"549252","chr13",99144320,"+",0.8321429,0.3202614,0.5118814
"549359","chr13",99339355,"+",0.8958333,0.3076923,0.588141
"549747","chr13",100366878,"+",0.975,0.4469697,0.5280303
"549758","chr13",100409374,"+",0.4545455,0.9736842,-0.5191388
"549782","chr13",100518377,"+",0,0.5277778,-0.5277778
"549788","chr13",100545856,"+",0.3386364,0.8663102,-0.5276738
"549792","chr13",100556646,"+",0.9583333,0.3888889,0.5694444
"550040","chr13",101461554,"+",0.8348416,0.325,0.5098416
"550105","chr13",101689121,"+",0.2,0.7536946,-0.5536946
"550129","chr13",101706459,"+",1,0.4,0.6
"550137","chr13",101722040,"+",0.2037037,0.7512821,-0.5475783
"550202","chr13",101874857,"+",0.9736842,0.46875,0.5049342
"550271","chr13",102233856,"+",0.3958333,0.9375,-0.5416667
"550376","chr13",102698655,"+",0.245614,0.7578671,-0.5122531
"550393","chr13",102747041,"+",0.6481481,0.08333333,0.5648148
"550405","chr13",102761390,"+",0.75,0.2444183,0.5055817
"550406","chr13",102761435,"+",0.897619,0.3785714,0.5190476
"550407","chr13",102761477,"+",0.7192308,0.1778846,0.5413462
"550408","chr13",102761746,"+",0.9615385,0.4444444,0.517094
"550409","chr13",102761750,"+",0.7324561,0.1805556,0.5519006
"550454","chr13",102906805,"+",0.7108696,0.15625,0.5546196
"550487","chr13",102984509,"+",0.9705882,0.3166667,0.6539216
"550583","chr13",103181092,"+",1,0.4772727,0.5227273
"550609","chr13",103231769,"+",0.2142857,0.7820513,-0.5677656
"550611","chr13",103234401,"+",0.9545455,0.4117647,0.5427807
"550619","chr13",103253448,"+",1,0.4210526,0.5789474
"550643","chr13",103331343,"+",0.9090909,0.3611111,0.5479798
"550657","chr13",103363592,"+",0.875,0.3392857,0.5357143
"550669","chr13",103417357,"+",1,0.4333333,0.5666667
"550673","chr13",103426663,"+",1,0.45,0.55
"550706","chr13",103503399,"+",0.9324324,0.3461538,0.5862786
"550779","chr13",103710289,"+",0.9230769,0.3857143,0.5373626
"550788","chr13",103718389,"+",0.9473684,0.4285714,0.518797
"550985","chr13",104572090,"+",0.9210526,0.2140741,0.7069786
"551016","chr13",104684540,"+",0.4375,0.9583333,-0.5208333
"551083","chr13",104950273,"+",0.1190476,0.65,-0.5309524
"551162","chr13",105279379,"+",0.1814815,0.7092593,-0.5277778
"551305","chr13",106120362,"+",0.1884615,0.7571429,-0.5686813
"551362","chr13",106449038,"+",0.6383929,0.1315789,0.5068139
"551373","chr13",106511186,"+",1,0.4340659,0.5659341
"551384","chr13",106554738,"+",0.09090909,0.625641,-0.5347319
"551398","chr13",106590507,"+",0.38125,0.8918269,-0.5105769
"551421","chr13",106712634,"+",0.8970588,0.3602941,0.5367647
"551471","chr13",106885184,"+",1,0.4944444,0.5055556
"551544","chr13",107144620,"+",0.9583333,0.45625,0.5020833
"551570","chr13",107208735,"+",0.05714286,0.6277778,-0.5706349
"551600","chr13",107259629,"+",0.8903509,0.3016304,0.5887204
"551608","chr13",107287882,"+",0.7727273,0.1666667,0.6060606
"551707","chr13",107560340,"+",0.7183673,0.2105263,0.507841
"551713","chr13",107599601,"+",0.04545455,0.7698864,-0.7244318
"551785","chr13",107727221,"+",1,0.4642857,0.5357143
"551831","chr13",107846933,"+",0.2437888,0.8424908,-0.598702
"551832","chr13",107846941,"+",0.04347826,0.6625874,-0.6191092
"551833","chr13",107846958,"+",0.2934783,0.8050109,-0.5115326
"551894","chr13",107935124,"+",0.8257576,0.1845238,0.6412338
"551911","chr13",107963512,"+",0.4210526,0.9505882,-0.5295356
"551912","chr13",107971195,"+",0.3363971,0.8854489,-0.5490519
"551978","chr13",108170719,"+",0.2451923,0.7811839,-0.5359916
"551979","chr13",108170731,"+",0.04483431,0.5664928,-0.5216585
"551982","chr13",108170832,"+",0.1742424,0.8076923,-0.6334499
"552010","chr13",108241552,"+",0.1750572,0.7051282,-0.530071
"552024","chr13",108293351,"+",1,0.4702381,0.5297619
"552107","chr13",108542439,"+",0.3371212,0.875,-0.5378788
"552150","chr13",108825001,"+",1,0.4685315,0.5314685
"552155","chr13",108854240,"+",0.8844444,0.3740351,0.5104094
"552171","chr13",108998017,"+",1,0.4903846,0.5096154
"552207","chr13",109211583,"+",0.1026786,0.6117647,-0.5090861
"552220","chr13",109232295,"+",0.7012821,0.1470588,0.5542232
"552223","chr13",109232331,"+",0.6333333,0.08823529,0.545098
"552259","chr13",109347980,"+",0.1764228,0.75,-0.5735772
"552287","chr13",109446877,"+",0.1319444,0.6595395,-0.527595
"552315","chr13",109542716,"+",0.9666667,0.4382353,0.5284314
"552317","chr13",109546385,"+",0.7,0.03125,0.66875
"552328","chr13",109580665,"+",0.9166667,0.4068826,0.5097841
"552347","chr13",109613359,"+",1,0.4444444,0.5555556
"552361","chr13",109632851,"+",0.31,0.8333333,-0.5233333
"552368","chr13",109641802,"+",0.752381,0.08220721,0.6701737
"552379","chr13",109670693,"+",0.15,0.7916667,-0.6416667
"552380","chr13",109670715,"+",0.02272727,0.5235043,-0.500777
"552402","chr13",109756220,"+",0.78,0.2,0.58
"552418","chr13",109805951,"+",1,0.493007,0.506993
"552422","chr13",109809780,"+",0.8852814,0.33125,0.5540314
"552440","chr13",109866786,"+",1,0.4090909,0.5909091
"552456","chr13",109901954,"+",0.04390681,0.71875,-0.6748432
"552469","chr13",109932878,"+",0.7102273,0.1509804,0.5592469
"552470","chr13",109932894,"+",0.9,0.3142857,0.5857143
"552485","chr13",109985159,"+",1,0.4929972,0.5070028
"552488","chr13",109992309,"+",1,0.4230769,0.5769231
"552519","chr13",110059445,"+",0.08333333,0.6406534,-0.55732
"552528","chr13",110093265,"+",1,0.4986842,0.5013158
"552592","chr13",110339600,"+",0.9782609,0.4666667,0.5115942
"552609","chr13",110392316,"+",0.1363636,0.645933,-0.5095694
"552698","chr13",110650091,"+",0.7666667,0.2,0.5666667
"552706","chr13",110683732,"+",0.2619048,0.8143382,-0.5524335
"552730","chr13",110747397,"+",0.838694,0.3151515,0.5235424
"552761","chr13",110896759,"+",0.3315789,0.8846154,-0.5530364
"552787","chr13",110999876,"+",0.1681818,0.6902834,-0.5221016
"552812","chr13",111167746,"+",0.4583333,1,-0.5416667
"552834","chr13",111236671,"+",0.1071429,0.672619,-0.5654762
"552849","chr13",111264351,"+",0.2136364,1,-0.7863636
"552856","chr13",111287141,"+",0.1923077,0.8491903,-0.6568826
"552951","chr13",111624260,"+",0.6904762,0.116129,0.5743472
"553009","chr13",111805090,"+",0,0.5333333,-0.5333333
"553014","chr13",111820903,"+",1,0.4583333,0.5416667
"553035","chr13",111870084,"+",0.2597598,0.9015152,-0.6417554
"553098","chr13",111968800,"+",0.7781955,0.1428571,0.6353383
"553159","chr13",112071020,"+",0.8800366,0.3,0.5800366
"553198","chr13",112120745,"+",0,0.6764706,-0.6764706
"553222","chr13",112172805,"+",0.952381,0.4102564,0.5421245
"553224","chr13",112186598,"+",0.8636364,0.3014706,0.5621658
"553234","chr13",112188739,"+",0.2166667,0.7594268,-0.5427602
"553308","chr13",112337338,"+",0.9444444,0.4318182,0.5126263
"553319","chr13",112359021,"+",0.9814815,0.3863636,0.5951178
"553342","chr13",112417264,"+",0.09615385,0.6043956,-0.5082418
"553401","chr13",112570936,"+",0.875,0.3037037,0.5712963
"553462","chr13",112751379,"+",0.02941176,0.5733333,-0.5439216
"553547","chr13",112946158,"+",0.2695925,0.8571429,-0.5875504
"553548","chr13",112951482,"+",0.7207792,0.1785714,0.5422078
"553567","chr13",112985645,"+",0.8571429,0.3333333,0.5238095
"553614","chr13",113072893,"+",1,0.45,0.55
"553635","chr13",113147470,"+",0.9772727,0.4736842,0.5035885
"553754","chr13",113448328,"+",0.3425926,0.8522727,-0.5096801
"553783","chr13",113569426,"+",0.9583333,0.4047619,0.5535714
"553831","chr13",113631936,"+",0.8571429,0.2727273,0.5844156
"553843","chr13",113651198,"+",0.9642857,0.3553114,0.6089744
"554072","chr13",114229689,"+",0.9666667,0.3214286,0.6452381
"554089","chr13",114295851,"+",0.08496732,0.6375598,-0.5525925
"554145","chr13",114477969,"+",0.952381,0.4166667,0.5357143
"554212","chr13",114734845,"+",0.06,0.5961538,-0.5361538
"554221","chr13",114784370,"+",0.4130435,0.9642857,-0.5512422
"554249","chr13",114830905,"+",1,0.3492063,0.6507937
"554322","chr13",115011807,"+",0.7647059,0.2333333,0.5313725
"554457","chr13",115630733,"+",0.1666667,0.7272727,-0.5606061
"554464","chr13",115680290,"+",0.3125,0.8636364,-0.5511364
"554493","chr13",115832608,"+",0.4705882,1,-0.5294118
"554540","chr13",116143465,"+",0.6944444,0.1393939,0.5550505
"554592","chr13",116313056,"+",0.802381,0.2435897,0.5587912
"554634","chr13",116514576,"+",0.2833333,0.7928571,-0.5095238
"554680","chr13",116686083,"+",0.17625,0.7111111,-0.5348611
"554742","chr13",116973680,"+",0.8194444,0.2631579,0.5562865
"554756","chr13",117016219,"+",0.8262821,0.2724359,0.5538462
"554780","chr13",117083007,"+",0.9080952,0.3369048,0.5711905
"554818","chr13",117204316,"+",0.9642857,0.4375,0.5267857
"554833","chr13",117222617,"+",0.8636364,0.3404977,0.5231386
"554895","chr13",117435830,"+",0.9375,0.4246324,0.5128676
"554897","chr13",117456525,"+",0.3863636,0.952381,-0.5660173
"555010","chr13",118003723,"+",0.9375,0.3710317,0.5664683
"555032","chr13",118149921,"+",1,0.4897436,0.5102564
"555131","chr13",118732715,"+",0.15625,0.7,-0.54375
